snapshot_date,office,race_id,state,primary_status,dem_candidate,dem_woman,dem_gender_basis,rep_candidate,rep_woman,rep_gender_basis,race_rating,dem_win_probability,rep_win_probability,expected_woman,notes,candidate_source,rating_source,gender_source,not_up_women_baseline
2026-09-14,House,MO-4,Missouri,Completed,Jordan Herrera,0,Man — inferred (not on CAWP women roster),Mark Alford,0,Man — inferred (not on CAWP women roster),Solid R,0.035282,0.964718,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-20,House,MO-5,Missouri,Completed,Emanuel Cleaver,0,Man — inferred (not on CAWP women roster),Rick Brattin,0,Man — inferred (not on CAWP women roster),Solid R,0,1,0,,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://www.cookpolitical.com/ratings/house-race-ratings,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,MO-6,Missouri,Completed,Josh Smead,0,Man — inferred (not on CAWP women roster),Chris Stigall,0,Man — inferred (not on CAWP women roster),Solid R,0.059850,0.940150,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,MO-7,Missouri,Completed,Missi Hesketh,1,Woman — Rutgers CAWP roster,Eric Burlison,0,Man — inferred (not on CAWP women roster),Solid R,0.030923,0.969077,0.030923,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,MO-8,Missouri,Completed,Chris Reichard,0,Man — inferred (not on CAWP women roster),Jason Smith,0,Man — inferred (not on CAWP women roster),Solid R,0.032354,0.967646,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,MT-1,Montana,Completed,Sam Forstag,0,Man — inferred (not on CAWP women roster),Aaron Flint,0,Man — inferred (not on CAWP women roster),Likely R,0.362745,0.637255,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,MT-2,Montana,Completed,Brian Miller,0,Man — inferred (not on CAWP women roster),Troy Downing,0,Man — inferred (not on CAWP women roster),Solid R,0.051167,0.948833,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NE-1,Nebraska,Completed,Chris Backemeyer,0,Man — inferred (not on CAWP women roster),Mike Flood,0,Man — inferred (not on CAWP women roster),Solid R,0.086345,0.913655,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NE-2,Nebraska,Completed,Denise Powell,1,Woman — Rutgers CAWP roster,Brinker Harding,0,Man — inferred (not on CAWP women roster),Lean D,0.826733,0.173267,0.826733,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NE-3,Nebraska,Completed,Becky Stille,1,Woman — Rutgers CAWP roster,Adrian Smith,0,Man — inferred (not on CAWP women roster),Solid R,0.035018,0.964982,0.035018,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NV-1,Nevada,Completed,Dina Titus,1,Woman — Rutgers CAWP roster,Carrie Buck,1,Woman — Rutgers CAWP roster,Likely D,0.885700,0.114300,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NV-2,Nevada,Completed,Teresa Benitez-Thompson,1,Woman — Rutgers CAWP roster,David Flippo,0,Man — inferred (not on CAWP women roster),Solid R,0.269608,0.730392,0.269608,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NV-3,Nevada,Completed,Susie Lee,1,Woman — Rutgers CAWP roster,Martin O’Donnell,0,Man — inferred (not on CAWP women roster),Lean D,0.924107,0.075893,0.924107,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NV-4,Nevada,Completed,Steven Horsford,0,Man — inferred (not on CAWP women roster),Cody Whipple,0,Man — inferred (not on CAWP women roster),Likely D,0.910891,0.089109,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-08,House,NH-1,New Hampshire,Completed,Stefany Shaheen,1,Woman — Rutgers CAWP roster,Anthony DiLorenzo,0,Man — inferred (not on CAWP women roster),Likely D,0.883249,0.116751,0.883249,Primary resolved; Shaheen will face Republican nominee DiLorenzo. Democratic result entered before an AP race call. Win probabilities normalized from Kalshi D/R raw prices.,https://www.sos.nh.gov/2026-state-primary-election-results,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NH-2,New Hampshire,Completed,Maggie Goodlander,1,Woman — Rutgers CAWP roster,Lily Tang Williams,1,Woman — Rutgers CAWP roster,Solid D,0.903573,0.096427,1.000000,Primary resolved; Goodlander will face Republican nominee Tang Williams in a 2024 rematch. Win probabilities normalized from Kalshi D/R raw prices.,https://newhampshirebulletin.com/2026/09/08/goodlander-williams-rematch-set-in-2nd-congressional-district/,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-1,New Jersey,Completed,Donald Norcross,0,Man — inferred (not on CAWP women roster),Damon Galdo,0,Man — inferred (not on CAWP women roster),Solid D,0.960804,0.039196,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-2,New Jersey,Completed,Zack Mullock,0,Man — inferred (not on CAWP women roster),Jeff Van Drew,0,Man — inferred (not on CAWP women roster),Solid R,0.135678,0.864322,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-3,New Jersey,Completed,Herb Conaway,0,Man — inferred (not on CAWP women roster),Michael McGuire,0,Man — inferred (not on CAWP women roster),Solid D,0.956303,0.043697,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-4,New Jersey,Completed,Rachel Peace,1,Woman — Rutgers CAWP roster,Chris Smith,0,Man — inferred (not on CAWP women roster),Solid R,0.042254,0.957746,0.042254,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NJ-5,New Jersey,Completed,Josh Gottheimer,0,Man — inferred (not on CAWP women roster),Sean Kirrane,0,Man — inferred (not on CAWP women roster),Solid D,0.908654,0.091346,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-6,New Jersey,Completed,Frank Pallone,0,Man — inferred (not on CAWP women roster),Hillary Herzig,1,Woman — Rutgers CAWP roster,Solid D,0.957393,0.042607,0.042607,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NJ-7,New Jersey,Completed,Rebecca Bennett,1,Woman — Rutgers CAWP roster,Thomas Kean Jr.,0,Man — inferred (not on CAWP women roster),Toss-up,0.768844,0.231156,0.768844,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-8,New Jersey,Completed,Rob Menendez,0,Man — inferred (not on CAWP women roster),None/Minor,0,No Republican filer; minor-party or no opponent,Solid D,0.978338,0.021662,0.000000,No Republican general-election candidate listed Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NJ-9,New Jersey,Completed,Nellie Pou,1,Woman — Rutgers CAWP roster,Rosie Pino,1,Woman — Rutgers CAWP roster,Likely D,0.919744,0.080256,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-10,New Jersey,Completed,LaMonica McIver,1,Woman — Rutgers CAWP roster,Carmen Bucco,0,Man — inferred (not on CAWP women roster),Solid D,0.981426,0.018574,0.981426,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-11,New Jersey,Completed,Analilia Mejia,1,Woman — Rutgers CAWP roster,Joe Hathaway,0,Man — inferred (not on CAWP women roster),Solid D,0.960500,0.039500,0.960500,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NJ-12,New Jersey,Completed,Adam Hamawy,0,Man — inferred (not on CAWP women roster),Gregg Mele,0,Man — inferred (not on CAWP women roster),Solid D,0.949170,0.050830,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NM-1,New Mexico,Completed,Melanie Stansbury,1,Woman — Rutgers CAWP roster,Ndidiamaka Okpareke,1,Woman — Rutgers CAWP roster,Solid D,0.959288,0.040712,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NM-2,New Mexico,Completed,Gabe Vasquez,0,Man — inferred (not on CAWP women roster),Greg Cunningham,0,Man — inferred (not on CAWP women roster),Lean D,0.891035,0.108965,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NM-3,New Mexico,Completed,Teresa Leger Fernandez,1,Woman — Rutgers CAWP roster,Martin Zamora,0,Man — inferred (not on CAWP women roster),Solid D,0.953117,0.046883,0.953117,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-1,New York,Completed,Chris Gallant,0,Man — inferred (not on CAWP women roster),Nick LaLota,0,Man — inferred (not on CAWP women roster),Solid R,0.280000,0.720000,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-2,New York,Completed,Patrick Halpin,0,Man — inferred (not on CAWP women roster),Andrew Garbarino,0,Man — inferred (not on CAWP women roster),Solid R,0.116373,0.883627,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-3,New York,Completed,Tom Suozzi,0,Man — inferred (not on CAWP women roster),Mike LiPetri,0,Man — inferred (not on CAWP women roster),Lean D,0.862944,0.137056,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-4,New York,Completed,Laura Gillen,1,Woman — Rutgers CAWP roster,Jeanine Driscoll,1,Woman — Rutgers CAWP roster,Lean D,0.895522,0.104478,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-5,New York,Completed,Gregory Meeks,0,Man — inferred (not on CAWP women roster),George Marsh,0,Man — inferred (not on CAWP women roster),Solid D,0.956522,0.043478,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-6,New York,Completed,Grace Meng,1,Woman — Rutgers CAWP roster,Joseph Chou,0,Man — inferred (not on CAWP women roster),Solid D,0.960980,0.039020,0.960980,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-7,New York,Completed,Claire Valdez,1,Woman — Rutgers CAWP roster,Melvin Rivera,0,Man — inferred (not on CAWP women roster),Solid D,0.981028,0.018972,0.981028,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-8,New York,Completed,Hakeem Jeffries,0,Man — inferred (not on CAWP women roster),Lewis Mizrahi,0,Man — inferred (not on CAWP women roster),Solid D,0.974937,0.025063,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-9,New York,Completed,Yvette Clarke,1,Woman — Rutgers CAWP roster,Joel Anabilah-Azumah,0,Man — inferred (not on CAWP women roster),Solid D,0.956000,0.044000,0.956000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-10,New York,Completed,Brad Lander,0,Man — inferred (not on CAWP women roster),Jennifer Moore,1,Woman — Rutgers CAWP roster,Solid D,0.975012,0.024988,0.024988,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-11,New York,Completed,Michael DeCillis,0,Man — inferred (not on CAWP women roster),Nicole Malliotakis,1,Woman — Rutgers CAWP roster,Solid R,0.071895,0.928105,0.928105,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-12,New York,Completed,Micah Lasher,0,Man — inferred (not on CAWP women roster),Caroline Shinkle,1,Woman — Rutgers CAWP roster,Solid D,0.973000,0.027000,0.027000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-13,New York,Completed,Darializa Avila Chevalier,1,Woman — Rutgers CAWP roster,Jomo Williams,0,Man — inferred (not on CAWP women roster),Solid D,0.979703,0.020297,0.979703,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-14,New York,Completed,Alexandria Ocasio-Cortez,1,Woman — Rutgers CAWP roster,Diamant Hysenaj,0,Man — inferred (not on CAWP women roster),Solid D,0.969378,0.030622,0.969378,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-15,New York,Completed,Ritchie Torres,0,Man — inferred (not on CAWP women roster),Stylo Sapaskis,0,Man — inferred (not on CAWP women roster),Solid D,0.960579,0.039421,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-16,New York,Completed,George Latimer,0,Man — inferred (not on CAWP women roster),Joseph Cinquemani,0,Man — inferred (not on CAWP women roster),Solid D,0.962000,0.038000,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-17,New York,Completed,Cait Conley,1,Woman — Rutgers CAWP roster,Mike Lawler,0,Man — inferred (not on CAWP women roster),Toss-up,0.660099,0.339901,0.660099,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-18,New York,Completed,Pat Ryan,0,Man — inferred (not on CAWP women roster),Jacqueline Auringer,1,Woman — Rutgers CAWP roster (Jackie Auringer name variant),Solid D,0.913198,0.086802,0.086802,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-19,New York,Completed,Josh Riley,0,Man — inferred (not on CAWP women roster),Peter Oberacker,0,Man — inferred (not on CAWP women roster),Likely D,0.924109,0.075891,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-20,New York,Completed,Paul Tonko,0,Man — inferred (not on CAWP women roster),Ralph Ambrosio,0,Man — inferred (not on CAWP women roster),Solid D,0.956500,0.043500,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-21,New York,Completed,Blake Gendebien,0,Man — inferred (not on CAWP women roster),Anthony Constantino,0,Man — inferred (not on CAWP women roster),Solid R,0.228856,0.771144,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NY-22,New York,Completed,John Mannion,0,Man — inferred (not on CAWP women roster),Kailee Buller,1,Woman — Rutgers CAWP roster,Solid D,0.936064,0.063936,0.063936,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-23,New York,Completed,Aaron Gies,0,Man — inferred (not on CAWP women roster),Nick Langworthy,0,Man — inferred (not on CAWP women roster),Solid R,0.064532,0.935468,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-24,New York,Completed,Alissa Ellman,1,Woman — Rutgers CAWP roster,Claudia Tenney,1,Woman — Rutgers CAWP roster,Solid R,0.062189,0.937811,1.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-25,New York,Completed,Joseph Morelle,0,Man — inferred (not on CAWP women roster),Virginia McIntyre,1,Woman — Rutgers CAWP roster,Solid D,0.973987,0.026013,0.026013,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-14,House,NY-26,New York,Completed,Tim Kennedy,0,Man — inferred (not on CAWP women roster),Dennis Hannon,0,Man — inferred (not on CAWP women roster),Solid D,0.968797,0.031203,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
